"Proj","Pop","Treat","Isol","Rep_Well","Media","Time","Temp_C","OD600","cfu_ml"
"125","E","L","B","1","50/100","24301","29.0",0.3623,488143224.174525
"125","Anc","Anc","B","1","50/100","24301","29.0",0.3931,541204166.666503
"125","B","G","B","1","25/50","24301","29.0",0.2699,328960396.69859
"125","B","G","B","2","25/50","24301","29.0",0.258,308459578.008507
"125","D","G","B","1","25/50","24301","29.0",0.3017,383744097.063684
"125","D","G","B","2","25/50","24301","29.0",0.2884,360831417.351239
"125","A","G","B","1","50/100","24301","29.0",0.4116,573075187.319153
"125","A","G","B","2","50/100","24301","29.0",0.404,559982227.48347
"125","C","G","B","1","50/100","24301","29.0",0.3538,473499782.253037
"125","C","G","B","2","50/100","24301","29.0",0.3555,476428470.637335
"125","E","G","B","1","50/100","24301","29.0",0.3924,539998236.155322
"125","Anc","Anc","B","2","50/100","24301","29.0",0.3852,527594379.468885
"125","B","C","B","1","25/50","24301","29.0",0.2353,269352974.28877
"125","B","C","B","2","25/50","24301","29.0",0.2343,267630216.415654
"125","D","C","B","1","25/50","24301","29.0",0.3078,394252920.089693
"125","D","C","B","2","25/50","24301","29.0",0.3063,391668783.280019
"125","A","C","B","1","50/100","24301","29.0",0.247,289509241.404229
"125","A","C","B","2","50/100","24301","29.0",0.2405,278311315.228974
"125","C","C","B","1","50/100","24301","29.0",0.3015,383399545.489061
"125","C","C","B","2","50/100","24301","29.0",0.2953,372718446.675741
"125","E","C","B","1","50/100","24301","29.0",0.3902,536208168.834466
"125","Anc","Anc","B","3","50/100","24301","29.0",0.3814,521047899.551044
"125","A","L","B","1","25/50","25201","29.3",0.2517,297606203.407875
"125","A","L","B","2","25/50","25201","29.3",0.2563,305530889.62421
"125","C","L","B","1","25/50","25201","29.3",0.3043,388223267.533786
"125","C","L","B","2","25/50","25201","29.3",0.304,387706440.171852
"125","E","L","B","1","25/50","25201","29.3",0.2888,361520520.500486
"125","Anc","Anc","B","1","25/50","25201","29.3",0.3042,388050991.746475
"125","B","L","B","1","50/100","25201","29.3",0.2841,353423558.49684
"125","B","L","B","2","50/100","25201","29.3",0.2823,350322594.32523
"125","D","L","B","1","50/100","25201","29.3",0.4247,595643315.456975
"125","D","L","B","2","50/100","25201","29.3",0.4053,562221812.718521
"125","A","G","B","1","25/50","25201","29.3",0.2983,377886720.295089
"125","A","G","B","2","25/50","25201","29.3",0.2975,376508513.996596
"125","C","G","B","1","25/50","25201","29.3",0.2924,367722448.843704
"125","C","G","B","2","25/50","25201","29.3",0.2919,366861069.907146
"125","E","G","B","1","25/50","25201","29.3",0.3088,395975677.962809
"125","Anc","Anc","B","2","25/50","25201","29.3",0.2977,376853065.57122
"125","B","G","B","1","50/100","25201","29.3",0.3619,487454121.025278
"125","B","G","B","2","50/100","25201","29.3",0.3577,480218537.958191
"125","D","G","B","1","50/100","25201","29.3",0.4059,563255467.44239
"125","D","G","B","2","50/100","25201","29.3",0.3972,548267473.94628
"125","A","C","B","1","25/50","25201","29.3",0.2307,261428288.072435
"125","A","C","B","2","25/50","25201","29.3",0.2334,266079734.329849
"125","C","C","B","1","25/50","25201","29.3",0.287,358419556.328876
"125","C","C","B","2","25/50","25201","29.3",0.286,356696798.45576
"125","E","C","B","1","25/50","25201","29.3",0.3113,400282572.6456
"125","Anc","Anc","B","3","25/50","25201","29.3",0.2955,373062998.250364
"125","B","C","B","1","50/100","25201","29.3",0.2782,343259287.045454
"125","B","C","B","2","50/100","25201","29.3",0.2675,324825777.803111
"125","D","C","B","1","50/100","25201","29.3",0.4113,572558359.957218
"125","D","C","B","2","50/100","25201","29.3",0.4007,554297126.502186
"125","B","L","B","1","25/50","25201","29.3",0.2623,315867436.862907
"125","B","L","B","2","25/50","25201","29.3",0.2573,307253647.497326
"125","D","L","B","1","25/50","25201","29.3",0.3142,405278570.477637
"125","D","L","B","2","25/50","25201","29.3",0.3107,399248917.92173
"125","A","L","B","1","50/100","25201","29.3",0.3223,419232909.249878
"125","A","L","B","2","50/100","25201","29.3",0.3173,410619119.884297
"125","C","L","B","1","50/100","25201","29.3",0.4326,609253102.654593
"125","C","L","B","2","50/100","25201","29.3",0.4292,603395725.885998
"125","E","L","B","1","50/100","25201","29.3",0.3766,512778661.760086
"125","Anc","Anc","B","1","50/100","25201","29.3",0.4099,570146498.934855
"125","B","G","B","1","25/50","25201","29.3",0.2623,315867436.862907
"125","B","G","B","2","25/50","25201","29.3",0.252,298123030.76981
"125","D","G","B","1","25/50","25201","29.3",0.3005,381676787.615945
"125","D","G","B","2","25/50","25201","29.3",0.2906,364621484.672095
"125","A","G","B","1","50/100","25201","29.3",0.4126,574797945.192269
"125","A","G","B","2","50/100","25201","29.3",0.4122,574108842.043022
"125","C","G","B","1","50/100","25201","29.3",0.3709,502958941.883324
"125","C","G","B","2","50/100","25201","29.3",0.3654,493483773.581185
"125","E","G","B","1","50/100","25201","29.3",0.4102,570663326.29679
"125","Anc","Anc","B","2","50/100","25201","29.3",0.4135,576348427.278073
"125","B","C","B","1","25/50","25201","29.3",0.2509,296227997.109382
"125","B","C","B","2","25/50","25201","29.3",0.2518,297778479.195187
"125","D","C","B","1","25/50","25201","29.3",0.3163,408896362.011181
"125","D","C","B","2","25/50","25201","29.3",0.3156,407690431.499999
"125","A","C","B","1","50/100","25201","29.3",0.2623,315867436.862907
"125","A","C","B","2","50/100","25201","29.3",0.2557,304497234.90034
"125","C","C","B","1","50/100","25201","29.3",0.3345,440250555.301895
"125","C","C","B","2","50/100","25201","29.3",0.3208,416648772.440203
"125","E","C","B","1","50/100","25201","29.3",0.4083,567390086.337869
"125","Anc","Anc","B","3","50/100","25201","29.3",0.4033,558776296.972288
"125","A","L","B","1","25/50","26101","29.0",0.2553,303808131.751094
"125","A","L","B","2","25/50","26101","29.0",0.2572,307081371.710014
"125","C","L","B","1","25/50","26101","29.0",0.3119,401316227.369469
"125","C","L","B","2","25/50","26101","29.0",0.3088,395975677.962809
"125","E","L","B","1","25/50","26101","29.0",0.288,360142314.201993
"125","Anc","Anc","B","1","25/50","26101","29.0",0.3115,400627124.220223
"125","B","L","B","1","50/100","26101","29.0",0.3016,383571821.276373
"125","B","L","B","2","50/100","26101","29.0",0.3106,399076642.134418
"125","D","L","B","1","50/100","26101","29.0",0.4381,618728270.956731
"125","D","L","B","2","50/100","26101","29.0",0.4201,587718629.24064
"125","A","G","B","1","25/50","26101","29.0",0.3037,387189612.809917
"125","A","G","B","2","25/50","26101","29.0",0.302,384260924.425619
"125","C","G","B","1","25/50","26101","29.0",0.287,358419556.328876
"125","C","G","B","2","25/50","26101","29.0",0.2884,360831417.351239
"125","E","G","B","1","25/50","26101","29.0",0.3153,407173604.138064
"125","Anc","Anc","B","2","25/50","26101","29.0",0.3048,389084646.470345
"125","B","G","B","1","50/100","26101","29.0",0.3719,504681699.75644
"125","B","G","B","2","50/100","26101","29.0",0.3721,505026251.331064
"125","D","G","B","1","50/100","26101","29.0",0.4176,583411734.55785
"125","D","G","B","2","50/100","26101","29.0",0.4117,573247463.106464
"125","A","C","B","1","25/50","26101","29.0",0.239,275727178.4193
"125","A","C","B","2","25/50","26101","29.0",0.241,279172694.165532
"125","C","C","B","1","25/50","26101","29.0",0.2995,379954029.742829
"125","C","C","B","2","25/50","26101","29.0",0.2977,376853065.57122
"125","E","C","B","1","25/50","26101","29.0",0.317,410102292.522362
"125","Anc","Anc","B","3","25/50","26101","29.0",0.3057,390635128.556149
"125","B","C","B","1","50/100","26101","29.0",0.3038,387361888.597228
"125","B","C","B","2","50/100","26101","29.0",0.2876,359453211.052746
"125","D","C","B","1","50/100","26101","29.0",0.4268,599261106.990519
"125","D","C","B","2","50/100","26101","29.0",0.4241,594609660.733105
"125","B","L","B","1","25/50","26101","29.0",0.2675,324825777.803111
"125","B","L","B","2","25/50","26101","29.0",0.2625,316211988.43753
"125","D","L","B","1","25/50","26101","29.0",0.3249,423712079.71998
"125","D","L","B","2","25/50","26101","29.0",0.3238,421817046.059552
"125","A","L","B","1","50/100","26101","29.0",0.3375,445418828.921244
"125","A","L","B","2","50/100","26101","29.0",0.3497,466436474.973261
"125","C","L","B","1","50/100","26101","29.0",0.4387,619761925.680601
"125","C","L","B","2","50/100","26101","29.0",0.4402,622346062.490276
"125","E","L","B","1","50/100","26101","29.0",0.3718,504509423.969129
"125","Anc","Anc","B","1","50/100","26101","29.0",0.4281,601500692.22557
"125","B","G","B","1","25/50","26101","29.0",0.2615,314489230.564414
"125","B","G","B","2","25/50","26101","29.0",0.2585,309320956.945065
"125","D","G","B","1","25/50","26101","29.0",0.3025,385122303.362177
"125","D","G","B","2","25/50","26101","29.0",0.2917,366516518.332523
"125","A","G","B","1","50/100","26101","29.0",0.4302,605118483.759114
"125","A","G","B","2","50/100","26101","29.0",0.4306,605807586.90836
"125","C","G","B","1","50/100","26101","29.0",0.3994,552057541.267135
"125","C","G","B","2","50/100","26101","29.0",0.3944,543443751.901554
"125","E","G","B","1","50/100","26101","29.0",0.4217,590475041.837626
"125","Anc","Anc","B","2","50/100","26101","29.0",0.4215,590130490.263003
"125","B","C","B","1","25/50","26101","29.0",0.262,315350609.500972
"125","B","C","B","2","25/50","26101","29.0",0.2688,327065363.038162
"125","D","C","B","1","25/50","26101","29.0",0.324,422161597.634175
"125","D","C","B","2","25/50","26101","29.0",0.3202,415615117.716334
"125","A","C","B","1","50/100","26101","29.0",0.2772,341536529.172338
"125","A","C","B","2","50/100","26101","29.0",0.272,332578188.232134
"125","C","C","B","1","50/100","26101","29.0",0.353,472121575.954544
"125","C","C","B","2","50/100","26101","29.0",0.3475,462646407.652405
"125","E","C","B","1","50/100","26101","29.0",0.419,585823595.580212
"125","Anc","Anc","B","3","50/100","26101","29.0",0.4176,583411734.55785
"125","A","L","B","1","25/50","27001","29.2",0.2568,306392268.560768
"125","A","L","B","2","25/50","27001","29.2",0.2582,308804129.58313
"125","C","L","B","1","25/50","27001","29.2",0.3226,419749736.611812
"125","C","L","B","2","25/50","27001","29.2",0.3171,410274568.309673
"125","E","L","B","1","25/50","27001","29.2",0.2907,364793760.459406
"125","Anc","Anc","B","1","25/50","27001","29.2",0.3207,416476496.652892
"125","B","L","B","1","50/100","27001","29.2",0.3297,431981317.510937
"125","B","L","B","2","50/100","27001","29.2",0.3225,419577460.824501
"125","D","L","B","1","50/100","27001","29.2",0.4545,646981500.075837
"125","D","L","B","2","50/100","27001","29.2",0.4396,621312407.766406
"125","A","G","B","1","25/50","27001","29.2",0.3035,386845061.235293
"125","A","G","B","2","25/50","27001","29.2",0.3073,393391541.153135
"125","C","G","B","1","25/50","27001","29.2",0.2855,355835419.519202
"125","C","G","B","2","25/50","27001","29.2",0.2871,358591832.116188
"125","E","G","B","1","25/50","27001","29.2",0.3239,421989321.846864
"125","Anc","Anc","B","2","25/50","27001","29.2",0.3111,399938021.070976
"125","B","G","B","1","50/100","27001","29.2",0.3976,548956577.095526
"125","B","G","B","2","50/100","27001","29.2",0.3889,533968583.599415
"125","D","G","B","1","50/100","27001","29.2",0.4395,621140131.979094
"125","D","G","B","2","50/100","27001","29.2",0.4359,614938203.635876
"125","A","C","B","1","25/50","27001","29.2",0.2455,286925104.594555
"125","A","C","B","2","25/50","27001","29.2",0.2488,292610205.575838
"125","C","C","B","1","25/50","27001","29.2",0.3045,388567819.10841
"125","C","C","B","2","25/50","27001","29.2",0.3059,390979680.130772
"125","E","C","B","1","25/50","27001","29.2",0.3251,424056631.294603
"125","Anc","Anc","B","3","25/50","27001","29.2",0.3163,408896362.011181
"125","B","C","B","1","50/100","27001","29.2",0.3398,449381172.029411
"125","B","C","B","2","50/100","27001","29.2",0.3196,414581462.992464
"125","D","C","B","1","50/100","27001","29.2",0.4424,626136129.811131
"125","D","C","B","2","50/100","27001","29.2",0.4466,633371712.878219
"125","B","L","B","1","25/50","27001","29.2",0.2732,334645497.679873
"125","B","L","B","2","25/50","27001","29.2",0.2677,325170329.377734
"125","D","L","B","1","25/50","27001","29.2",0.3354,441801037.3877
"125","D","L","B","2","25/50","27001","29.2",0.3342,439733727.93996
"125","A","L","B","1","50/100","27001","29.2",0.3592,482802674.767865
"125","A","L","B","2","50/100","27001","29.2",0.367,496240186.178171
"125","C","L","B","1","50/100","27001","29.2",0.436,615110479.423187
"125","C","L","B","2","50/100","27001","29.2",0.4453,631132127.643168
"125","E","L","B","1","50/100","27001","29.2",0.3938,542410097.177685
"125","Anc","Anc","B","1","50/100","27001","29.2",0.4449,630443024.493922
"125","B","G","B","1","25/50","27001","29.2",0.2707,330338602.997083
"125","B","G","B","2","25/50","27001","29.2",0.2681,325859432.526981
"125","D","G","B","1","25/50","27001","29.2",0.3118,401143951.582158
"125","D","G","B","2","25/50","27001","29.2",0.2994,379781753.955517
"125","A","G","B","1","50/100","27001","29.2",0.4306,605807586.90836
"125","A","G","B","2","50/100","27001","29.2",0.4494,638195434.922944
"125","C","G","B","1","50/100","27001","29.2",0.4095,569457395.785609
"125","C","G","B","2","50/100","27001","29.2",0.4084,567562362.125181
"125","E","G","B","1","50/100","27001","29.2",0.4418,625102475.087261
"125","Anc","Anc","B","2","50/100","27001","29.2",0.4465,633199437.090907
"125","B","C","B","1","25/50","27001","29.2",0.279,344637493.343947
"125","B","C","B","2","25/50","27001","29.2",0.2804,347049354.36631
"125","D","C","B","1","25/50","27001","29.2",0.3309,434048626.958677
"125","D","C","B","2","25/50","27001","29.2",0.3282,429397180.701263
"125","A","C","B","1","50/100","27001","29.2",0.292,367033345.694457
"125","A","C","B","2","50/100","27001","29.2",0.2874,359108659.478123
"125","C","C","B","1","50/100","27001","29.2",0.3725,505715354.48031
"125","C","C","B","2","50/100","27001","29.2",0.3613,486420466.301409
"125","E","C","B","1","50/100","27001","29.2",0.433,609942205.803839
"125","Anc","Anc","B","3","50/100","27001","29.2",0.4379,618383719.382108
"125","A","L","B","1","25/50","27901","29.2",0.2589,310010060.094312
"125","A","L","B","2","25/50","27901","29.2",0.2591,310354611.668935
"125","C","L","B","1","25/50","27901","29.2",0.3311,434393178.5333
"125","C","L","B","2","25/50","27901","29.2",0.326,425607113.380408
"125","E","L","B","1","25/50","27901","29.2",0.2962,374268928.761545
"125","Anc","Anc","B","1","25/50","27901","29.2",0.3288,430430835.425133
"125","B","L","B","1","50/100","27901","29.2",0.3497,466436474.973261
"125","B","L","B","2","50/100","27901","29.2",0.3414,452137584.626397
"125","D","L","B","1","50/100","27901","29.2",0.4657,666276388.254738
"125","D","L","B","2","50/100","27901","29.2",0.4509,640779571.732619
"125","A","G","B","1","25/50","27901","29.2",0.3072,393219265.365823
"125","A","G","B","2","25/50","27901","29.2",0.3122,401833054.731404
"125","C","G","B","1","25/50","27901","29.2",0.2908,364966036.246718
"125","C","G","B","2","25/50","27901","29.2",0.2895,362726451.011667
"125","E","G","B","1","25/50","27901","29.2",0.3315,435082281.682546
"125","Anc","Anc","B","2","25/50","27901","29.2",0.3197,414753738.779776
"125","B","G","B","1","50/100","27901","29.2",0.4113,572558359.957218
"125","B","G","B","2","50/100","27901","29.2",0.4026,557570366.461107
"125","D","G","B","1","50/100","27901","29.2",0.4542,646464672.713902
"125","D","G","B","2","50/100","27901","29.2",0.4449,630443024.493922
"125","A","C","B","1","25/50","27901","29.2",0.249,292954757.150462
"125","A","C","B","2","25/50","27901","29.2",0.2565,305875441.198833
"125","C","C","B","1","25/50","27901","29.2",0.3087,395803402.175498
"125","C","C","B","2","25/50","27901","29.2",0.311,399765745.283665
"125","E","C","B","1","25/50","27901","29.2",0.3348,440767382.66383
"125","Anc","Anc","B","3","25/50","27901","29.2",0.3269,427157595.466212
"125","B","C","B","1","50/100","27901","29.2",0.3686,498996598.775157
"125","B","C","B","2","50/100","27901","29.2",0.3526,471432472.805298
"125","D","C","B","1","50/100","27901","29.2",0.4463,632854885.516284
"125","D","C","B","2","50/100","27901","29.2",0.4561,649737912.672823
"125","B","L","B","1","25/50","27901","29.2",0.2766,340502874.448468
"125","B","L","B","2","25/50","27901","29.2",0.272,332578188.232134
"125","D","L","B","1","25/50","27901","29.2",0.3439,456444479.309187
"125","D","L","B","2","25/50","27901","29.2",0.3438,456272203.521876
"125","A","L","B","1","50/100","27901","29.2",0.3709,502958941.883324
"125","A","L","B","2","50/100","27901","29.2",0.3719,504681699.75644
"125","C","L","B","1","50/100","27901","29.2",0.4472,634405367.602089
"125","C","L","B","2","50/100","27901","29.2",0.4562,649910188.460134
