"vars_manip_1","vars_manip_2","vars_manip","distrib","phage_disp","Cell_population","Cell2_population","relativecA","relativeI","cA","irate","relativeR","relativeChi","Chi","relativecR","cR","relativeY","Y","relativeb","b","Cell2_Cell1"
"I","Chi","I_vs_Chi","global","40",1.3748e+11,782300000,NA,100,NA,1e-14,0.01,1,315,NA,NA,NA,NA,NA,NA,0.00569028222286878
"I","Chi","I_vs_Chi","global","40",1.3748e+11,782230000,NA,100,NA,1e-14,0.01,0.18,315,NA,NA,NA,NA,NA,NA,0.00568977305789933
"I","Chi","I_vs_Chi","global","40",1.3748e+11,782440000,NA,100,NA,1e-14,0.01,2.37,315,NA,NA,NA,NA,NA,NA,0.00569130055280768
"I","Chi","I_vs_Chi","global","40",1.1291e+11,6642700000,NA,10,NA,1e-14,0.1,0.42,315,NA,NA,NA,NA,NA,NA,0.058831812948366
"I","Chi","I_vs_Chi","global","40",1.1287e+11,6649800000,NA,10,NA,1e-14,0.1,5.62,315,NA,NA,NA,NA,NA,NA,0.0589155665810224
"I","Chi","I_vs_Chi","global","40",1.129e+11,6643500000,NA,10,NA,1e-14,0.1,1,315,NA,NA,NA,NA,NA,NA,0.0588441098317095
"I","Chi","I_vs_Chi","global","40",1.1291e+11,6642400000,NA,10,NA,1e-14,0.1,0.18,315,NA,NA,NA,NA,NA,NA,0.0588291559649278
"I","Chi","I_vs_Chi","global","40",1.1289e+11,6645400000,NA,10,NA,1e-14,0.1,2.37,315,NA,NA,NA,NA,NA,NA,0.0588661528921959
"I","Chi","I_vs_Chi","global","40",7.1922e+10,7.1875e+10,NA,1,NA,1e-14,1,0.42,315,NA,NA,NA,NA,NA,NA,0.999346514279358
"I","Chi","I_vs_Chi","global","40",7.1714e+10,7.2093e+10,NA,1,NA,1e-14,1,5.62,315,NA,NA,NA,NA,NA,NA,1.00528488161307
"I","Chi","I_vs_Chi","global","40",7.1899e+10,7.1899e+10,NA,1,NA,1e-14,1,1,315,NA,NA,NA,NA,NA,NA,1
"I","Chi","I_vs_Chi","global","40",7.1932e+10,7.1865e+10,NA,1,NA,1e-14,1,0.18,315,NA,NA,NA,NA,NA,NA,0.999068564755602
"I","Chi","I_vs_Chi","global","40",7.1844e+10,7.1957e+10,NA,1,NA,1e-14,1,2.37,315,NA,NA,NA,NA,NA,NA,1.00157285229108
"I","Chi","I_vs_Chi","global","40",7.2681e+10,1.0896e+12,NA,0.1,NA,1e-14,10,0.42,315,NA,NA,NA,NA,NA,NA,14.9915383662855
"I","Chi","I_vs_Chi","global","40",7.2021e+10,1.0942e+12,NA,0.1,NA,1e-14,10,5.62,315,NA,NA,NA,NA,NA,NA,15.1927909915164
"I","Chi","I_vs_Chi","global","40",7.2608e+10,1.0901e+12,NA,0.1,NA,1e-14,10,1,315,NA,NA,NA,NA,NA,NA,15.0134971353019
"I","Chi","I_vs_Chi","global","40",7.2711e+10,1.0894e+12,NA,0.1,NA,1e-14,10,0.18,315,NA,NA,NA,NA,NA,NA,14.9826023572774
"I","Chi","I_vs_Chi","global","40",7.2434e+10,1.0913e+12,NA,0.1,NA,1e-14,10,2.37,315,NA,NA,NA,NA,NA,NA,15.0661291658613
"I","Chi","I_vs_Chi","global","40",9.8483e+10,1.3457e+13,NA,0.01,NA,1e-14,100,0.42,315,NA,NA,NA,NA,NA,NA,136.642872373912
"I","Chi","I_vs_Chi","global","40",9.3607e+10,1.3677e+13,NA,0.01,NA,1e-14,100,5.62,315,NA,NA,NA,NA,NA,NA,146.110867776983
"I","Chi","I_vs_Chi","global","40",9.7959e+10,1.3481e+13,NA,0.01,NA,1e-14,100,1,315,NA,NA,NA,NA,NA,NA,137.618799701916
"I","Chi","I_vs_Chi","global","40",9.8698e+10,1.3448e+13,NA,0.01,NA,1e-14,100,0.18,315,NA,NA,NA,NA,NA,NA,136.254027437233
"I","Chi","I_vs_Chi","global","40",9.6701e+10,1.3538e+13,NA,0.01,NA,1e-14,100,2.37,315,NA,NA,NA,NA,NA,NA,139.998552238343
"I","cR","I_vs_cR","global","40",1.4475e+11,61635000,NA,100,NA,1e-14,0.01,NA,NA,0.67,2.25e-14,NA,NA,NA,NA,0.00042580310880829
"I","cR","I_vs_cR","global","40",1.3748e+11,782300000,NA,100,NA,1e-14,0.01,NA,NA,1,2.25e-14,NA,NA,NA,NA,0.00569028222286878
"I","cR","I_vs_cR","global","40",1.1621e+11,1841600000,NA,100,NA,1e-14,0.01,NA,NA,1.5,2.25e-14,NA,NA,NA,NA,0.0158471732208932
"I","cR","I_vs_cR","global","40",1.0488e+11,2269400000,NA,100,NA,1e-14,0.01,NA,NA,2.25,2.25e-14,NA,NA,NA,NA,0.0216380625476735
"I","cR","I_vs_cR","global","40",1.4469e+11,58223000,NA,100,NA,1e-14,0.01,NA,NA,0.44,2.25e-14,NA,NA,NA,NA,0.000402398230700117
"I","cR","I_vs_cR","global","40",1.4451e+11,132040000,NA,10,NA,1e-14,0.1,NA,NA,0.67,2.25e-14,NA,NA,NA,NA,0.000913708393882776
"I","cR","I_vs_cR","global","40",1.129e+11,6643500000,NA,10,NA,1e-14,0.1,NA,NA,1,2.25e-14,NA,NA,NA,NA,0.0588441098317095
"I","cR","I_vs_cR","global","40",2.4956e+10,1.7941e+10,NA,10,NA,1e-14,0.1,NA,NA,1.5,2.25e-14,NA,NA,NA,NA,0.718905273280975
"I","cR","I_vs_cR","global","40",2644600000,2.2226e+10,NA,10,NA,1e-14,0.1,NA,NA,2.25,2.25e-14,NA,NA,NA,NA,8.40429554564017
"I","cR","I_vs_cR","global","40",1.4439e+11,101050000,NA,10,NA,1e-14,0.1,NA,NA,0.44,2.25e-14,NA,NA,NA,NA,0.000699840709190387
"I","cR","I_vs_cR","global","40",1.4375e+11,725280000,NA,1,NA,1e-14,1,NA,NA,0.67,2.25e-14,NA,NA,NA,NA,0.00504542608695652
"I","cR","I_vs_cR","global","40",7.1899e+10,7.1899e+10,NA,1,NA,1e-14,1,NA,NA,1,2.25e-14,NA,NA,NA,NA,1
"I","cR","I_vs_cR","global","40",397630000,1.7904e+11,NA,1,NA,1e-14,1,NA,NA,1.5,2.25e-14,NA,NA,NA,NA,450.267836933833
"I","cR","I_vs_cR","global","40",361990000,2.2192e+11,NA,1,NA,1e-14,1,NA,NA,2.25,2.25e-14,NA,NA,NA,NA,613.055609270974
"I","cR","I_vs_cR","global","40",1.4382e+11,407600000,NA,1,NA,1e-14,1,NA,NA,0.44,2.25e-14,NA,NA,NA,NA,0.0028340981782784
"I","cR","I_vs_cR","global","40",1.4288e+11,2.367e+11,NA,0.1,NA,1e-14,10,NA,NA,0.67,2.25e-14,NA,NA,NA,NA,1.65663493840985
"I","cR","I_vs_cR","global","40",7.2608e+10,1.0901e+12,NA,0.1,NA,1e-14,10,NA,NA,1,2.25e-14,NA,NA,NA,NA,15.0134971353019
"I","cR","I_vs_cR","global","40",341300000,1.7947e+12,NA,0.1,NA,1e-14,10,NA,NA,1.5,2.25e-14,NA,NA,NA,NA,5258.42367418693
"I","cR","I_vs_cR","global","40",272470000,2.2233e+12,NA,0.1,NA,1e-14,10,NA,NA,2.25,2.25e-14,NA,NA,NA,NA,8159.79740888905
"I","cR","I_vs_cR","global","40",1.4345e+11,3.5895e+10,NA,0.1,NA,1e-14,10,NA,NA,0.44,2.25e-14,NA,NA,NA,NA,0.250226559776926
"I","cR","I_vs_cR","global","40",1.428e+11,9.3161e+12,NA,0.01,NA,1e-14,100,NA,NA,0.67,2.25e-14,NA,NA,NA,NA,65.2387955182073
"I","cR","I_vs_cR","global","40",9.7959e+10,1.3481e+13,NA,0.01,NA,1e-14,100,NA,NA,1,2.25e-14,NA,NA,NA,NA,137.618799701916
"I","cR","I_vs_cR","global","40",215920000,1.8052e+13,NA,0.01,NA,1e-14,100,NA,NA,1.5,2.25e-14,NA,NA,NA,NA,83605.0389032975
"I","cR","I_vs_cR","global","40",110500000,2.2342e+13,NA,0.01,NA,1e-14,100,NA,NA,2.25,2.25e-14,NA,NA,NA,NA,202190.045248869
"I","cR","I_vs_cR","global","40",1.4329e+11,8.1677e+12,NA,0.01,NA,1e-14,100,NA,NA,0.44,2.25e-14,NA,NA,NA,NA,57.0011864051923
"I","Y","I_vs_Y","global","40",1.4417e+11,130310000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,0.84,1.229e+10,NA,NA,0.000903863494485677
"I","Y","I_vs_Y","global","40",1.3748e+11,782300000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,1,1.229e+10,NA,NA,0.00569028222286878
"I","Y","I_vs_Y","global","40",1.2432e+11,1567100000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,1.19,1.229e+10,NA,NA,0.0126053732303732
"I","Y","I_vs_Y","global","40",1.1795e+11,1782200000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,1.41,1.229e+10,NA,NA,0.0151097922848665
"I","Y","I_vs_Y","global","40",1.4473e+11,65326000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,0.71,1.229e+10,NA,NA,0.00045136460996338
"I","Y","I_vs_Y","global","40",1.4187e+11,765580000,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,0.84,1.229e+10,NA,NA,0.00539634877000071
"I","Y","I_vs_Y","global","40",1.129e+11,6643500000,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,1,1.229e+10,NA,NA,0.0588441098317095
"I","Y","I_vs_Y","global","40",5.4909e+10,1.5088e+10,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,1.19,1.229e+10,NA,NA,0.274781911890583
"I","Y","I_vs_Y","global","40",3.0367e+10,1.7348e+10,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,1.41,1.229e+10,NA,NA,0.571278032074291
"I","Y","I_vs_Y","global","40",1.4444e+11,165920000,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,0.71,1.229e+10,NA,NA,0.00114871226806979
"I","Y","I_vs_Y","global","40",1.3665e+11,7529500000,NA,1,NA,1e-14,1,NA,NA,NA,NA,0.84,1.229e+10,NA,NA,0.0551006220270765
"I","Y","I_vs_Y","global","40",7.1899e+10,7.1899e+10,NA,1,NA,1e-14,1,NA,NA,NA,NA,1,1.229e+10,NA,NA,1
"I","Y","I_vs_Y","global","40",5.002e+09,1.536e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,1.19,1.229e+10,NA,NA,30.7077169132347
"I","Y","I_vs_Y","global","40",472220000,1.7321e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,1.41,1.229e+10,NA,NA,366.799373173521
"I","Y","I_vs_Y","global","40",1.4345e+11,1079500000,NA,1,NA,1e-14,1,NA,NA,NA,NA,0.71,1.229e+10,NA,NA,0.0075252701289648
"I","Y","I_vs_Y","global","40",1.3326e+11,5.2802e+11,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,0.84,1.229e+10,NA,NA,3.96232928110461
"I","Y","I_vs_Y","global","40",7.2608e+10,1.0901e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,1,1.229e+10,NA,NA,15.0134971353019
"I","Y","I_vs_Y","global","40",6184900000,1.5642e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,1.19,1.229e+10,NA,NA,252.906271726301
"I","Y","I_vs_Y","global","40",450860000,1.7367e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,1.41,1.229e+10,NA,NA,3851.97178725103
"I","Y","I_vs_Y","global","40",1.4226e+11,2.8402e+11,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,0.71,1.229e+10,NA,NA,1.99648530858991
"I","Y","I_vs_Y","global","40",1.3723e+11,1.1269e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,0.84,1.229e+10,NA,NA,82.1176127668877
"I","Y","I_vs_Y","global","40",9.7959e+10,1.3481e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,1,1.229e+10,NA,NA,137.618799701916
"I","Y","I_vs_Y","global","40",1.2781e+10,1.5869e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,1.19,1.229e+10,NA,NA,1241.60863782177
"I","Y","I_vs_Y","global","40",490580000,1.7471e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,1.41,1.229e+10,NA,NA,35612.947939174
"I","Y","I_vs_Y","global","40",1.4238e+11,9.736e+12,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,0.71,1.229e+10,NA,NA,68.3803905042843
"b","cA","b_vs_cA","global","40",1.3435e+11,1.3435e+11,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","global","40",7.1898e+10,7.1898e+10,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","global","40",1.2789e+10,1.2789e+10,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","global","40",3.4005e+10,3.4005e+10,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","global","40",1.1114e+11,1.1114e+11,0.44,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","global","40",1.3435e+11,1.3435e+11,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","global","40",7.1899e+10,7.1899e+10,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","global","40",1.2789e+10,1.2789e+10,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","global","40",3.4005e+10,3.4005e+10,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","global","40",1.1114e+11,1.1114e+11,0.67,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","global","40",1.3435e+11,1.3435e+11,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","global","40",7.1899e+10,7.1899e+10,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","global","40",1.2789e+10,1.2789e+10,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","global","40",3.4005e+10,3.4005e+10,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","global","40",1.1114e+11,1.1114e+11,1,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","global","40",1.3435e+11,1.3435e+11,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","global","40",7.1899e+10,7.1899e+10,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","global","40",1.2789e+10,1.2789e+10,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","global","40",3.4005e+10,3.4005e+10,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","global","40",1.1114e+11,1.1114e+11,1.5,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","cA","b_vs_cA","global","40",1.3436e+11,1.3436e+11,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","cA","b_vs_cA","global","40",7.19e+10,7.19e+10,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,1,30,1
"b","cA","b_vs_cA","global","40",1.2789e+10,1.2789e+10,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,10,30,1
"b","cA","b_vs_cA","global","40",3.4005e+10,3.4005e+10,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","cA","b_vs_cA","global","40",1.1115e+11,1.1115e+11,2.25,NA,4.17e-16,NA,NA,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","Chi","b_vs_Chi","global","40",1.3436e+11,1.342e+11,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,0.1,30,0.998809169395653
"b","Chi","b_vs_Chi","global","40",7.1922e+10,7.1875e+10,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,1,30,0.999346514279358
"b","Chi","b_vs_Chi","global","40",1.2791e+10,1.2789e+10,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,10,30,0.999843640059417
"b","Chi","b_vs_Chi","global","40",3.4013e+10,3.4002e+10,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,3.1623,30,0.999676594243378
"b","Chi","b_vs_Chi","global","40",1.1117e+11,1.1106e+11,NA,NA,NA,NA,NA,0.42,315,NA,NA,NA,NA,0.31623,30,0.999010524422056
"b","Chi","b_vs_Chi","global","40",1.3427e+11,1.3556e+11,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,0.1,30,1.00960750726149
"b","Chi","b_vs_Chi","global","40",7.1714e+10,7.2093e+10,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,1,30,1.00528488161307
"b","Chi","b_vs_Chi","global","40",1.2778e+10,1.2791e+10,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,10,30,1.00101737361089
"b","Chi","b_vs_Chi","global","40",3.394e+10,3.4027e+10,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,3.1623,30,1.00256334708309
"b","Chi","b_vs_Chi","global","40",1.1095e+11,1.1184e+11,NA,NA,NA,NA,NA,5.62,315,NA,NA,NA,NA,0.31623,30,1.00802163136548
"b","Chi","b_vs_Chi","global","40",1.3435e+11,1.3435e+11,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,0.1,30,1
"b","Chi","b_vs_Chi","global","40",7.1899e+10,7.1899e+10,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,1,30,1
"b","Chi","b_vs_Chi","global","40",1.2789e+10,1.2789e+10,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,10,30,1
"b","Chi","b_vs_Chi","global","40",3.4005e+10,3.4005e+10,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,3.1623,30,1
"b","Chi","b_vs_Chi","global","40",1.1114e+11,1.1114e+11,NA,NA,NA,NA,NA,1,315,NA,NA,NA,NA,0.31623,30,1
"b","Chi","b_vs_Chi","global","40",1.3437e+11,1.3414e+11,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,0.1,30,0.998288308402173
"b","Chi","b_vs_Chi","global","40",7.1932e+10,7.1865e+10,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,1,30,0.999068564755602
"b","Chi","b_vs_Chi","global","40",1.2791e+10,1.2789e+10,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,10,30,0.999843640059417
"b","Chi","b_vs_Chi","global","40",3.4017e+10,3.4001e+10,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,3.1623,30,0.999529646941235
"b","Chi","b_vs_Chi","global","40",1.1118e+11,1.1102e+11,NA,NA,NA,NA,NA,0.18,315,NA,NA,NA,NA,0.31623,30,0.998560892246807
"b","Chi","b_vs_Chi","global","40",1.3433e+11,1.3471e+11,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,0.1,30,1.002828854314
"b","Chi","b_vs_Chi","global","40",7.1844e+10,7.1957e+10,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,1,30,1.00157285229108
"b","Chi","b_vs_Chi","global","40",1.2786e+10,1.279e+10,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,10,30,1.00031284217112
"b","Chi","b_vs_Chi","global","40",3.3986e+10,3.4012e+10,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,3.1623,30,1.00076502089096
"b","Chi","b_vs_Chi","global","40",1.1108e+11,1.1135e+11,NA,NA,NA,NA,NA,2.37,315,NA,NA,NA,NA,0.31623,30,1.00243068059057
"b","cR","b_vs_cR","global","40",1.436e+11,923230000,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,0.1,30,0.0064291782729805
"b","cR","b_vs_cR","global","40",1.4375e+11,725280000,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,1,30,0.00504542608695652
"b","cR","b_vs_cR","global","40",1.4485e+11,463340000,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,10,30,0.00319875733517432
"b","cR","b_vs_cR","global","40",1.4414e+11,568480000,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,3.1623,30,0.00394394338837242
"b","cR","b_vs_cR","global","40",1.4363e+11,857430000,NA,NA,NA,NA,NA,NA,NA,0.67,2.25e-14,NA,NA,0.31623,30,0.00596971384808188
"b","cR","b_vs_cR","global","40",1.3435e+11,1.3435e+11,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,0.1,30,1
"b","cR","b_vs_cR","global","40",7.1899e+10,7.1899e+10,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,1,30,1
"b","cR","b_vs_cR","global","40",1.2789e+10,1.2789e+10,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,10,30,1
"b","cR","b_vs_cR","global","40",3.4005e+10,3.4005e+10,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,3.1623,30,1
"b","cR","b_vs_cR","global","40",1.1114e+11,1.1114e+11,NA,NA,NA,NA,NA,NA,NA,1,2.25e-14,NA,NA,0.31623,30,1
"b","cR","b_vs_cR","global","40",852630000,2.6151e+12,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,0.1,30,3067.09827240421
"b","cR","b_vs_cR","global","40",397630000,1.7904e+11,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,1,30,450.267836933833
"b","cR","b_vs_cR","global","40",133210000,1.743e+10,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,10,30,130.846032580137
"b","cR","b_vs_cR","global","40",237510000,5.5359e+10,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,3.1623,30,233.080712391057
"b","cR","b_vs_cR","global","40",576010000,6.1276e+11,NA,NA,NA,NA,NA,NA,NA,1.5,2.25e-14,NA,NA,0.31623,30,1063.80097567751
"b","cR","b_vs_cR","global","40",582820000,3.2256e+12,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,0.1,30,5534.47033389383
"b","cR","b_vs_cR","global","40",361990000,2.2192e+11,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,1,30,613.055609270974
"b","cR","b_vs_cR","global","40",129790000,2.1589e+10,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,10,30,166.33793050312
"b","cR","b_vs_cR","global","40",224560000,6.8615e+10,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,3.1623,30,305.55308158176
"b","cR","b_vs_cR","global","40",495490000,7.5857e+11,NA,NA,NA,NA,NA,NA,NA,2.25,2.25e-14,NA,NA,0.31623,30,1530.94916143615
"b","cR","b_vs_cR","global","40",1.4361e+11,601450000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,0.1,30,0.00418807882459439
"b","cR","b_vs_cR","global","40",1.4382e+11,407600000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,1,30,0.0028340981782784
"b","cR","b_vs_cR","global","40",1.4677e+11,138680000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,10,30,0.000944879743816856
"b","cR","b_vs_cR","global","40",1.4451e+11,247310000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,3.1623,30,0.00171136945540101
"b","cR","b_vs_cR","global","40",1.4365e+11,538660000,NA,NA,NA,NA,NA,NA,NA,0.44,2.25e-14,NA,NA,0.31623,30,0.00374980856247825
"b","I","b_vs_I","global","40",1.4252e+11,2.38e+09,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,0.1,30,0.0166994106090373
"b","I","b_vs_I","global","40",1.3748e+11,782300000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,1,30,0.00569028222286878
"b","I","b_vs_I","global","40",1.3354e+11,168290000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,10,30,0.00126022165643253
"b","I","b_vs_I","global","40",1.3463e+11,371570000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,3.1623,30,0.00275993463566813
"b","I","b_vs_I","global","40",1.4042e+11,1460100000,NA,100,NA,1e-14,0.01,NA,NA,NA,NA,NA,NA,0.31623,30,0.0103980914399658
"b","I","b_vs_I","global","40",1.3924e+11,1.5003e+10,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,0.1,30,0.107749209997127
"b","I","b_vs_I","global","40",1.129e+11,6643500000,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,1,30,0.0588441098317095
"b","I","b_vs_I","global","40",7.854e+10,1244700000,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,10,30,0.0158479755538579
"b","I","b_vs_I","global","40",9.4124e+10,3119500000,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,3.1623,30,0.033142450384599
"b","I","b_vs_I","global","40",1.2924e+11,1.1218e+10,NA,10,NA,1e-14,0.1,NA,NA,NA,NA,NA,NA,0.31623,30,0.0867997523986382
"b","I","b_vs_I","global","40",1.3435e+11,1.3435e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,0.1,30,1
"b","I","b_vs_I","global","40",7.1899e+10,7.1899e+10,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,1,30,1
"b","I","b_vs_I","global","40",1.2789e+10,1.2789e+10,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,10,30,1
"b","I","b_vs_I","global","40",3.4005e+10,3.4005e+10,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,3.1623,30,1
"b","I","b_vs_I","global","40",1.1114e+11,1.1114e+11,NA,1,NA,1e-14,1,NA,NA,NA,NA,NA,NA,0.31623,30,1
"b","I","b_vs_I","global","40",1.3109e+11,1.0386e+13,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,0.1,30,79.2280112899535
"b","I","b_vs_I","global","40",7.2608e+10,1.0901e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,1,30,15.0134971353019
"b","I","b_vs_I","global","40",1.3909e+10,1.3355e+11,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,10,30,9.60169674311597
"b","I","b_vs_I","global","40",3.6622e+10,3.93e+11,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,3.1623,30,10.7312544372235
"b","I","b_vs_I","global","40",1.0762e+11,3.0185e+12,NA,0.1,NA,1e-14,10,NA,NA,NA,NA,NA,NA,0.31623,30,28.0477606392864
"b","I","b_vs_I","global","40",1.3632e+11,1.9452e+14,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,0.1,30,1426.93661971831
"b","I","b_vs_I","global","40",9.7959e+10,1.3481e+13,NA,0.01,NA,1e-14,100,NA,NA,NA,NA,NA,NA,1,30,137.618799701916
